text,label,label_name,is_synthetic
i was saying that ive been feeling unhappy besides having all those assignments im feeling unhappy also because im feeling kinda lost,0,sadness,0
im feeling so irritable about todays class,3,anger,0
i have a lot of moments where i will feel optimistic,1,joy,0
im frightened and feeling paranoid,4,fear,0
i really feel that when people consistently make us feel unimportant in the grand scheme of life,0,sadness,0
i like going for a walk when im feeling troubled,0,sadness,0
i was going through my years worth of photos and i feel so pleased that i have come this far,1,joy,0
i have grown i m blessed i m proud to say that i am a healthy year old black male with no children and it feels good,1,joy,0
i feel content i think,1,joy,0
i am feeling energetic and healthy for the first time in a long time i guess an almost lb total weightloss will do that for you,1,joy,0
i feel like an elegant lady now,1,joy,0
i don t recall ever truly feeling sorry for myself or playing the victim and if i did it was short lived and i would move ahead,0,sadness,0
i went to him personally and started talking about the way i feel and why i broke it off with him,0,sadness,0
i chefs are all so friendly and make you feel valued,1,joy,0
i had to work in one i would not feel quite so affectionate,2,love,0
i know that i will always feel a little bit strange and out of place in the academy,5,surprise,0
i look at my work and i just feel like its less than perfect but i want perfection,1,joy,0
im not feeling particularly creative at the moment,1,joy,0
i do and it is really starting to make me feel really distraught and upset all the time,4,fear,0
i can t stand it i feel like hes spying on me and not trusting me and above all of that i feel disrespect to my personality,1,joy,0
i hold space for these feelings the anger the jealousy sadness and despair the longing i can relate to those feelings but not have them devour me,2,love,0
i feel pathetic i can t live like this anymore,0,sadness,0
i needed to look for something to assist us because it does not bring a good feeling for her supporting the family,2,love,0
i feel like a lousy person because i really cant think of anything profound to say,0,sadness,0
i think my hair is feeling confused,4,fear,0
i took the second test for my cognitive psychology test and i feel mentally exhausted,0,sadness,0
i think the ideal preparation for birth for anybody not just me puts you in a place where you feel confident in your knowledge in your caregivers in your support system and in your body,1,joy,0
i do something and i feel completely stupid when someone points out the very obvious solution,0,sadness,0
i remember in particular one new years day in high school when i was feeling all tragic and melancholy and generally fifteen year old girl ish,0,sadness,0
ive been feeling terrific recently because i have the worlds best friends around me who make me feel be,1,joy,0
i told him how he has been making me feel unimportant and insignificant,0,sadness,0
im feeling discontent with everything and its manifesting itself in destructive self sabotaging ways,0,sadness,0
i feel pretty yuck and i dont really want and to get out and do anything,1,joy,0
i feel weird knowing mine died when i wasn t around,5,surprise,0
i know that when i take care of my body by eating well exercising and getting adequate sleep i feel more invigorated in both a physical mental and spiritual sense,1,joy,0
i feel for him but the thing is he is so popular and entrenched in this gerrymandered district that he would totally be reelected as an out gay man,1,joy,0
i feel like my dream is so selfish,3,anger,0
i am standing so close to said cow her name is gabriella btw i feel rude calling her a cow,3,anger,0
i look forward to attending every class and leaving feeling amazing feeling on top of the world,1,joy,0
i am feeling a little rejected by my sister,0,sadness,0
i am feeling stupid and stuck and i know that the best way to get it to end is just to get it to end,0,sadness,0
i feel now its simply wonderful,1,joy,0
i am planning for at the beginning of this year and feeling only a little smug about it,1,joy,0
i feel it is important to spend more time on my family and to embark on new endeavors in my educational career,1,joy,0
i usually feel gloomy for the loss of money and because i wont use it anyway,0,sadness,0
i cant say that i feel as peaceful when my loved ones are the sufferers,1,joy,0
i eat biscuits crisps and ice cream all day yeah it tastes great but it makes me feel so groggy the following day take more photos,0,sadness,0
i like sonam deepika and genelia who i feel are very talented and beautiful,1,joy,0
i found myself feeling lousy which is pretty unusual for me,0,sadness,0
i start to feel really awkward about the tubelight reflecting on the glossy paper with a picture of a red laced bra,0,sadness,0
i went to bed super early so i havent spent a ton of time with alot of these resources but enough to feel like these will all be useful in the future,1,joy,0
