id,i,name_tokens,ingredient_tokens,steps_tokens,techniques,calorie_level,ingredient_ids
413686,137329,"[40480, 2834, 2417, 488, 25212, 30902, 837, 7327, 40481]","[[22090, 21940], [2507, 6444], [15341], [12227, 712, 941, 3012], [1643, 260, 16361, 8361], [19642, 15022, 796, 964], [8780]]","[40480, 40482, 604, 1011, 246, 1091, 6981, 504, 246, 5070, 6847, 522, 246, 15240, 4346, 6847, 504, 246, 3334, 984, 759, 17991, 2525, 40478, 40482, 24440, 481, 15022, 556, 481, 2507, 6444, 488, 21298, 485, 1983, 246, 16064, 40478, 40482, 9423, 481, 8780, 500, 246, 5523, 3261, 28058, 715, 11868, 2525, 40478, 40482, 4846, 481, 6444, 278, 16361, 16064, 485, 481, 28058, 488, 240, 2506, 246, 3602, 9082, 522, 30406, 240, 9467, 485, 23667, 481, 8780, 488, 16064, 40478, 40482, 1098, 507, 544, 7606, 9126, 240, 4846, 481, 837, 7327, 488, 9467, 485, 3135, 40478, 40482, 616, 812, 921, 664, 725, 815, 246, 2176, 522, 867, 40478, 40482, 669, 481, 837, 7327, 640, 11364, 240, 10553, 688, 485, 481, 1091, 6981, 522, 15240, 40478, 40482, 2933, 688, 551, 556, 704, 3602, 30406, 488, 3383, 485, 2548, 40478, 40482, 2961, 481, 16000, 7327, 500, 246, 4048, 522, 7932, 40478, 40482, 1529, 500, 29779, 240, 522, 557, 246, 21929, 556, 26631, 278, 37231, 536, 8758, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[7644, 800, 1511, 6581, 2661, 6122, 840]"
123887,127130,"[40480, 18191, 8765, 40106, 40481]","[[3137, 31066], [4564, 7524], [21229, 8361], [17004, 2273, 258], [4017], [755, 22118]]","[40480, 40482, 645, 512, 761, 595, 1252, 485, 17004, 2273, 258, 1302, 277, 3, 21, 3696, 929, 40478, 40482, 645, 512, 976, 649, 17004, 2273, 258, 512, 759, 10579, 4289, 562, 2318, 710, 23737, 488, 30814, 6413, 40478, 40482, 1072, 589, 16126, 500, 37588, 488, 12172, 485, 10114, 30173, 40478, 40482, 645, 507, 535, 13892, 815, 512, 649, 4846, 8947, 4564, 7524, 246, 909, 491, 246, 720, 40478, 40482, 645, 507, 535, 16778, 815, 512, 649, 4846, 8947, 755, 22118, 40478, 40482, 645, 512, 1529, 4787, 31066, 1698, 512, 1598, 966, 1101, 755, 22118, 40478, 40481]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[2771, 5058, 5728, 7688, 3723, 3829]"
78433,127796,"[40480, 38450, 5082, 17027, 6089, 40481]","[[12095, 12395, 17027], [21453], [38139, 6183], [16084, 260, 21137, 14265, 22118], [5867, 24176], [22339, 7304], [837, 7327], [8441, 20033], [8780], [3284, 4532], [1430, 1301, 11332]]","[40480, 40482, 500, 246, 1719, 28058, 240, 5539, 481, 17027, 240, 21453, 488, 38139, 715, 11868, 2525, 1073, 5089, 544, 664, 1872, 3390, 40478, 40482, 9933, 40478, 40482, 10553, 485, 246, 35050, 284, 260, 660, 2212, 38450, 5082, 278, 2434, 2839, 1781, 40478, 40482, 9467, 500, 481, 5040, 16126, 40478, 40482, 2454, 488, 5539, 504, 954, 562, 282, 485, 284, 1808, 522, 1073, 6720, 822, 40478, 40482, 18645, 271, 6642, 2497, 855, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[6324, 5010, 1130, 3685, 1257, 7103, 7642, 2506, 840, 6206, 3486]"
512801,53079,"[40480, 1926, 10343, 33112, 40481]","[[8441], [24106, 6020], [7304, 24329, 26285], [23488, 8361], [15022, 8361], [2761, 6953]]","[40480, 40482, 1072, 481, 8441, 500, 246, 2044, 37453, 488, 4086, 1073, 16343, 40478, 40482, 1000, 481, 37453, 544, 1829, 240, 963, 1547, 20761, 481, 6020, 666, 481, 34062, 40478, 40482, 4846, 246, 909, 491, 246, 720, 488, 1168, 507, 720, 485, 1759, 646, 1181, 542, 4611, 488, 25554, 40478, 40482, 3423, 485, 1547, 4846, 481, 1346, 498, 481, 6020, 1073, 507, 535, 963, 2377, 488, 589, 29706, 40478, 40482, 4846, 481, 13375, 498, 481, 16126, 488, 4086, 246, 1378, 725, 40478, 40482, 1178, 8658, 875, 40478, 40481]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,"[2499, 85, 155, 4883, 3217, 6352]"
15205,104127,"[40480, 857, 1574, 1299, 1065, 21453, 488, 9514, 4914, 2933, 40481]","[[10444, 6020], [978, 21453], [978, 4178, 11332], [8352, 3098, 13613], [1112, 5584, 596, 706, 23, 938], [6444], [15022], [9514, 4914], [1564, 650], [10444, 5339]]","[40480, 40482, 2525, 281, 13020, 23028, 6020, 500, 2262, 1719, 28058, 715, 11868, 2525, 40478, 40482, 4846, 21453, 488, 1115, 282, 16126, 40478, 40482, 2454, 40478, 40482, 5539, 1073, 11488, 4390, 754, 20483, 240, 9822, 6641, 240, 670, 6642, 1571, 40478, 40482, 21596, 40478, 40482, 4835, 241, 1073, 20483, 32449, 240, 670, 5895, 1571, 40478, 40482, 4846, 15022, 40478, 40482, 5539, 1073, 11488, 640, 963, 4941, 488, 668, 2827, 485, 2507, 240, 670, 6642, 1571, 1872, 40478, 40482, 2548, 2055, 40478, 40482, 673, 944, 17869, 9019, 488, 9514, 4914, 500, 37453, 1073, 1241, 3866, 40478, 40482, 7033, 26023, 556, 6953, 488, 11332, 40478, 40482, 10553, 485, 5024, 40478, 40482, 35009, 556, 1564, 650, 40478, 40482, 729, 2525, 903, 6697, 40478, 40482, 9154, 5339, 15786, 504, 15473, 5070, 40478, 40482, 4233, 1109, 2000, 498, 5339, 15786, 556, 277, 278, 281, 3026, 6020, 40478, 40482, 8061, 670, 280, 1571, 1490, 737, 40478, 40482, 2548, 40478, 40482, 4103, 556, 2933, 40478, 40482, 246, 7947, 498, 6167, 20930, 510, 240, 20323, 240, 25212, 488, 8352, 3098, 14516, 759, 580, 38645, 598, 562, 1112, 5584, 596, 706, 23, 938, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,"[5006, 5966, 5915, 2584, 3691, 6906, 3184, 6654, 1049, 5004]"
402795,27017,"[40480, 2154, 10190, 5770, 31711, 5339, 40481]","[[17918], [6444], [15473, 8361], [6953], [15473, 10166], [8780], [6812], [4564, 15258], [4564, 7524], [10207, 11125]]","[40480, 40482, 29913, 17918, 240, 6444, 240, 15473, 8361, 240, 6953, 240, 488, 15473, 10166, 666, 246, 1719, 5024, 40478, 40482, 1892, 500, 8780, 1073, 9019, 544, 1904, 9588, 40478, 40482, 4846, 8441, 240, 4564, 15258, 240, 488, 4564, 7524, 589, 491, 1098, 40478, 40482, 9467, 668, 1073, 9019, 544, 13241, 9050, 40478, 40482, 16172, 10207, 11125, 6748, 500, 10207, 11125, 485, 5339, 17532, 9019, 40478, 40482, 9082, 666, 246, 35050, 53, 34, 46, 34, 281, 3652, 16594, 6847, 40478, 40482, 19007, 491, 43, 8393, 562, 277, 2088, 488, 5895, 1571, 240, 522, 1073, 246, 32461, 13908, 500, 2732, 2323, 551, 2698, 40478, 40482, 6018, 617, 6847, 40478, 40482, 2548, 504, 246, 6859, 8967, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[2683, 6906, 332, 6270, 335, 840, 2499, 5064, 5058, 1881]"
81171,138275,"[40480, 12514, 8304, 4238, 559, 1164, 5867, 40481]","[[31801, 918, 15509, 5867, 5355, 21940], [9230, 789, 607], [6953], [1353], [17869, 6020], [10848], [15022], [22942, 6020], [19642, 559, 1164, 14516], [6020], [5867, 24176], [37754, 10734], [6444], [1454, 26285], [31184, 10734]]","[40480, 40482, 485, 14259, 559, 1164, 14516, 40478, 40482, 1072, 500, 246, 6847, 504, 11868, 2525, 488, 2507, 4309, 240, 9822, 6536, 40478, 40482, 500, 246, 1220, 5024, 240, 7087, 589, 10734, 16126, 1073, 862, 9126, 40478, 40482, 1892, 5867, 500, 277, 278, 280, 3652, 14122, 40478, 40482, 1082, 500, 246, 5024, 556, 1353, 488, 6953, 488, 851, 15207, 562, 670, 7648, 1571, 40478, 40482, 587, 595, 9933, 40478, 40482, 4846, 9230, 789, 607, 488, 7087, 862, 240, 17533, 5867, 40478, 40482, 4846, 277, 3, 21, 3696, 40478, 40482, 17869, 6020, 485, 5867, 488, 7087, 1073, 3866, 40478, 40482, 6143, 5867, 3585, 40478, 40482, 2525, 6020, 500, 13, 773, 504, 11868, 2525, 40478, 40482, 14046, 5867, 1073, 9238, 488, 9649, 40478, 40482, 6018, 617, 13, 773, 488, 9933, 6020, 40478, 40482, 2525, 13, 773, 609, 833, 556, 277, 1901, 9082, 498, 6020, 40478, 40482, 4846, 10848, 240, 15022, 240, 488, 22942, 6020, 240, 9467, 14046, 1073, 19105, 40478, 40482, 4846, 10734, 7087, 240, 9467, 1073, 20559, 40478, 40482, 4846, 5867, 488, 7087, 862, 40478, 40482, 35009, 504, 559, 1164, 14516, 240, 781, 6255, 40478, 40482, 4103, 504, 246, 943, 498, 23687, 522, 6878, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,"[1254, 1833, 6270, 7655, 7557, 3248, 3184, 1324, 6132, 4987, 1257, 6696, 6906, 7799, 5137]"
220802,100011,"[40480, 4017, 25227, 40481]","[[589, 260, 4001, 17918], [6444], [15473, 8361], [6953], [8441], [5940], [8780], [4017]]","[40480, 40482, 500, 246, 5024, 23667, 481, 17918, 240, 6444, 240, 15473, 8361, 240, 488, 6953, 40478, 40482, 500, 1007, 5024, 240, 29369, 481, 8441, 240, 5940, 240, 8780, 488, 4017, 40478, 40482, 9467, 481, 2806, 16126, 666, 481, 2832, 16126, 668, 1073, 29540, 40478, 40482, 3926, 35050, 522, 2405, 4346, 19633, 7420, 281, 278, 282, 1585, 40478, 40482, 19007, 491, 26641, 9378, 562, 7648, 260, 9982, 1571, 522, 1073, 246, 32461, 13908, 2323, 551, 2698, 40478, 40482, 4103, 2107, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,"[63, 6906, 332, 6270, 2499, 4717, 840, 3723]"
136708,147457,"[40480, 30383, 30383, 5317, 1143, 6539, 13790, 5639, 40481]","[[1143, 6539, 13790, 14436], [20613], [15473, 8361], [693, 6375, 10917, 6444], [11835, 1762, 6444, 20033], [5940], [6812], [32301, 10734]]","[40480, 40482, 729, 2525, 10906, 485, 43, 10353, 9378, 250, 40478, 40482, 7087, 1281, 2832, 16126, 240, 9211, 2327, 556, 983, 40478, 40482, 4846, 2806, 16126, 488, 7087, 1281, 40478, 40482, 8240, 666, 35050, 54, 34, 292, 244, 6847, 488, 19007, 562, 11083, 260, 11421, 2176, 40478, 40482, 616, 812, 890, 1149, 1318, 551, 504, 1495, 649, 25084, 587, 40478, 40482, 1598, 4846, 277, 278, 280, 3026, 5317, 9079, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[5826, 1584, 332, 7294, 208, 4717, 2499, 170]"
411846,159056,"[40480, 1092, 17004, 5339, 556, 4017, 40481]","[[2107, 1353], [8441], [4017], [6444], [8780], [17869, 3151, 12486], [6953], [1657, 17004, 17918], [5339, 17918], [7307, 1286], [5339, 4165, 1431, 523]]","[40480, 40482, 1072, 481, 16126, 500, 704, 5339, 4165, 557, 6681, 702, 481, 36826, 40478, 40482, 925, 881, 7307, 1286, 544, 5811, 8400, 556, 481, 17918, 40478, 40482, 1751, 244, 17532, 244, 7213, 40478, 40482, 1983, 666, 16594, 488, 1082, 500, 246, 54, 34, 282, 16594, 6847, 40478, 40482, 851, 3779, 240, 1809, 240, 562, 6828, 1571, 40478, 40482, 19007, 491, 43, 22328, 9378, 562, 6828, 1571, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[7650, 2499, 3723, 6906, 840, 7559, 6270, 7887, 721, 3287, 7956]"
391396,63200,"[40480, 38450, 5082, 1494, 273, 5867, 28062, 40481]","[[31801, 5867, 6285], [21453], [3484, 4178, 28062], [978, 4178, 11332], [19276, 10734], [20003], [2507, 6444], [652, 25, 3035, 11959, 10734], [37754, 10734], [24329, 26285], [978, 11332, 14071], [15022, 796, 527]]","[40480, 40482, 500, 246, 5024, 7087, 589, 10734, 16126, 1073, 862, 9126, 40478, 40482, 1072, 277, 278, 282, 498, 481, 10734, 504, 2695, 498, 38450, 5082, 40478, 40482, 4846, 8684, 19414, 40478, 40482, 1082, 5867, 504, 1495, 40478, 40482, 1072, 277, 278, 280, 498, 481, 10734, 504, 1495, 498, 5867, 40478, 40482, 4846, 8684, 978, 28062, 504, 5867, 40478, 40482, 1495, 556, 5040, 10734, 40478, 40482, 5539, 504, 954, 2525, 562, 284, 260, 284, 277, 278, 280, 4, 15127, 522, 1073, 5867, 544, 9649, 40478, 40482, 1300, 811, 38450, 5082, 40478, 40482, 921, 551, 488, 18844, 556, 7158, 40478, 40482, 1082, 651, 500, 38450, 5082, 488, 7087, 500, 19656, 10734, 40478, 40482, 851, 1683, 556, 3403, 811, 562, 670, 6828, 1571, 485, 976, 15207, 609, 488, 39161, 1144, 246, 1378, 40478, 40482, 5895, 1571, 781, 6255, 4846, 8684, 3484, 278, 4564, 11332, 488, 7087, 862, 40478, 40482, 645, 6255, 1657, 240, 8240, 999, 715, 10734, 556, 28062, 715, 481, 5355, 40478, 40482, 4103, 557, 10114, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,"[1252, 5010, 7962, 5915, 367, 4053, 800, 7946, 6696, 1504, 5975, 3203]"
216418,174545,"[40480, 18998, 6821, 16954, 33825, 7478, 40481]","[[1454, 5339], [19034, 6821], [19811], [33825], [21453], [30142], [6953, 296, 10767, 1430, 1301, 11332], [6020], [8780]]","[40480, 40482, 2525, 6020, 500, 6847, 715, 1003, 260, 954, 2525, 488, 14046, 21453, 1073, 2022, 488, 4309, 903, 2324, 240, 7533, 16954, 15786, 562, 481, 1009, 2176, 522, 867, 498, 6913, 720, 40478, 40482, 8676, 240, 18830, 33825, 7123, 1210, 867, 15786, 498, 5339, 240, 545, 4286, 481, 728, 867, 15786, 645, 10114, 40478, 40482, 4846, 589, 728, 16126, 2303, 8780, 240, 674, 1082, 1420, 8654, 498, 5339, 504, 1495, 4127, 4309, 485, 31621, 7478, 246, 1378, 40478, 40482, 6947, 551, 6847, 488, 4846, 246, 909, 8780, 40478, 40482, 861, 8780, 980, 6737, 240, 14046, 11551, 1073, 9238, 488, 3746, 2507, 504, 1109, 2000, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[7714, 7113, 7213, 255, 5010, 5002, 6272, 4987, 840]"
364403,7895,"[40480, 9, 645, 252, 22469, 26855, 485, 799, 40481]","[[32184], [22469, 500, 1353], [954, 260, 4739, 30645, 4785, 6821], [1061, 494, 813, 2141], [6953, 488, 11332]]","[40480, 40482, 5539, 32184, 557, 6681, 40478, 40482, 7087, 589, 16126, 669, 32184, 980, 16000, 40478, 40482, 507, 1056, 538, 604, 485, 580, 1705, 240, 568, 512, 587, 538, 823, 507, 485, 9423, 481, 6821, 40478, 40482, 1072, 500, 280, 6143, 16507, 488, 8658, 746, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[4495, 7289, 1168, 4623, 6276]"
95309,128279,"[40480, 17649, 19642, 2417, 10837, 40481]","[[2417, 10837], [10444, 6020], [3137, 17841], [21453], [6945, 978, 11332, 14071], [25845, 8111], [6953], [3137, 1430, 1301, 11332]]","[40480, 40482, 729, 2525, 10906, 485, 26641, 40478, 40482, 1082, 38966, 10837, 488, 19414, 500, 1719, 5024, 240, 8263, 556, 10444, 6020, 485, 3135, 40478, 40482, 4846, 589, 728, 16126, 240, 8263, 485, 3135, 40478, 40482, 8240, 666, 28742, 26855, 5465, 40478, 40482, 14259, 500, 10906, 562, 11083, 260, 11421, 1571, 522, 1073, 10837, 640, 4941, 488, 6195, 640, 903, 2324, 488, 857, 1574, 1299, 1065, 40478, 40482, 9806, 12820, 3379, 278, 29471, 855, 485, 3301, 40478, 40482, 9467, 2327, 5103, 822, 6913, 720, 522, 557, 1388, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,"[6987, 5006, 2879, 5010, 1986, 1118, 6270, 2816]"
7791,80256,"[40480, 1338, 21172, 5465, 1494, 273, 10734, 40481]","[[5867, 3585], [8780], [3137, 13249, 7524], [24329, 26285], [20003], [652, 25, 3035, 11959, 10734], [1845, 11332, 10734], [3572, 1338, 21172, 5465], [6953, 488, 11332]]","[40480, 40482, 23667, 589, 16126, 500, 246, 5523, 18710, 10734, 6847, 488, 2030, 668, 485, 246, 14057, 40478, 40482, 2583, 2525, 2198, 488, 32093, 7648, 1571, 40478, 40482, 4309, 4233, 504, 19276, 10734, 40478, 40482, 587, 664, 851, 5867, 3667, 40478, 40481]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[1289, 840, 2832, 1504, 4053, 7946, 3800, 3758, 6276]"
253286,109589,"[40480, 5043, 1092, 10476, 40481]","[[2716, 19394, 21470, 4430, 9651], [2883, 15444], [3572, 2417, 260, 488, 260, 9514, 7087], [4564, 7524], [3744, 243, 10116]]","[40480, 40482, 3926, 246, 2715, 14, 1127, 1846, 556, 755, 22118, 40478, 40482, 929, 8240, 481, 2716, 19394, 240, 674, 481, 15444, 485, 5659, 246, 2056, 8556, 40478, 40482, 4846, 9514, 7087, 40478, 40482, 1547, 8240, 4564, 7524, 1006, 481, 737, 498, 481, 1846, 485, 5659, 246, 3484, 8556, 40478, 40482, 2685, 10683, 481, 3744, 243, 10116, 504, 1495, 562, 481, 978, 8556, 40478, 40482, 1325, 15405, 556, 246, 8765, 488, 13249, 488, 14721, 7922, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[4704, 3302, 7015, 5058, 6532]"
68844,89855,"[40480, 22942, 13956, 40481]","[[31801, 11434, 7961, 14259], [31801, 12395, 5530], [10444, 6020], [21453], [15022, 796, 527], [22942, 8361], [1430, 827, 6591], [4933, 10448], [6953], [16954, 673, 944], [1353]]","[40480, 40482, 1892, 481, 12395, 488, 11434, 666, 14122, 670, 277, 278, 292, 3652, 2377, 702, 277, 278, 280, 3652, 2144, 240, 37357, 841, 16829, 4739, 40478, 40482, 2525, 481, 6020, 500, 246, 1719, 5082, 715, 11868, 260, 1583, 2525, 40478, 40482, 4846, 1046, 5089, 485, 2454, 481, 2695, 498, 481, 5082, 40478, 40482, 5539, 1073, 903, 2324, 240, 670, 282, 1571, 40478, 40482, 10553, 485, 246, 5024, 240, 488, 3423, 556, 1007, 17588, 498, 5598, 5089, 1073, 589, 544, 9649, 40478, 40482, 2294, 589, 498, 481, 5089, 485, 481, 5082, 488, 4846, 589, 481, 5040, 16126, 40478, 40482, 2030, 485, 246, 14057, 488, 5539, 715, 11868, 2525, 562, 277, 277, 278, 280, 1808, 40478, 40482, 4103, 1942, 500, 8545, 1525, 3287, 5032, 240, 556, 9514, 4914, 488, 31843, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[441, 5571, 5006, 5010, 3203, 1329, 3502, 393, 6270, 7230, 7655]"
496426,137061,"[40480, 16212, 13644, 3531, 22005, 4530, 40481]","[[9319, 27043], [15022, 796, 964], [13249], [16212, 13644, 3531], [1301, 11332], [6953]]","[40480, 40482, 23667, 481, 9319, 27043, 240, 15022, 240, 13249, 36, 965, 240, 13249, 7524, 488, 10767, 1430, 11332, 488, 6953, 40478, 40482, 7087, 485, 23667, 40478, 40482, 4846, 481, 16212, 13644, 3531, 240, 23667, 40478, 40482, 2454, 488, 8658, 746, 562, 566, 2088, 40478, 40482, 1336, 13444, 481, 13644, 3531, 504, 246, 29121, 1583, 2525, 562, 280, 260, 281, 1571, 504, 1183, 737, 522, 1073, 9649, 485, 704, 9679, 40478, 40482, 3855, 485, 4103, 556, 246, 9319, 9540, 488, 20710, 517, 3385, 4552, 562, 246, 3205, 4366, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[3392, 3203, 4231, 4115, 590, 6270]"
64113,102964,"[40480, 30878, 571, 15534, 755, 4914, 40481]","[[2022, 571, 15534], [637, 15, 5940], [6020], [13249, 7524], [15000], [6953], [6444], [6945, 30878, 500, 17881]]","[40480, 40482, 12172, 589, 16126, 2303, 280, 278, 281, 263, 30878, 500, 246, 37588, 522, 2044, 37453, 1073, 3866, 488, 14965, 40478, 40482, 9467, 500, 280, 278, 281, 263, 30878, 37134, 40478, 40482, 8240, 666, 755, 4914, 8519, 488, 9233, 5175, 485, 36826, 535, 6874, 40478, 40482, 1559, 525, 645, 512, 925, 507, 1147, 6020, 240, 507, 812, 843, 580, 19034, 568, 812, 2150, 3298, 815, 2700, 755, 4914, 488, 812, 966, 803, 2460, 500, 481, 15963, 485, 15799, 1046, 485, 14352, 40478, 40481]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[6628, 6706, 4987, 4253, 7449, 6270, 6906, 1984]"
